Time,BTC_total,Fiat_total,MAX,GRS,BTC,VTC,FTC,DGB,XMY,ETH,ZEC,ZCL,XZC,MUSIC,MONA,ZEN,BTG
1514407248,0.005441861,80.321,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407316,0.0054614847,80.685,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407383,0.0054748247,81.309,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407451,0.005444071,80.646,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407521,0.0054055225,80.353,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407591,0.0053993591,80.184,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407659,0.0054111322,80.42,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407726,0.0054319791,80.687,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407792,0.0054417317,80.904,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407857,0.0054438042,81.053,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407922,0.0054382191,81.158,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514407987,0.0054387005,80.997,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408055,0.005426337,80.915,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408121,0.0054095691,80.711,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408187,0.0053990396,80.571,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408253,0.0053962245,80.485,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408318,0.0054030512,80.361,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408384,0.0053892614,80.039,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408450,0.0054071498,80.401,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408516,0.0054030208,80.494,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408582,0.0054106087,80.337,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408648,0.0054132333,80.463,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408714,0.005424108,80.595,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408781,0.0054210437,80.871,0.06404305,3.0022549,1.866e-05,0.43570924,19.90696489,311.23532638,9.33587217,1.859e-05,0.01270508,0.2400899,0.01256144,0.17891316,0.55366699,0.15566223,0.04838463
1514408846,0.0054486315,81.517,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514408911,0.0054399656,81.681,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514408976,0.005443921,81.816,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409041,0.0054424097,81.981,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409106,0.0054323737,82.095,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409174,0.0054169145,82.157,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409238,0.0054233926,82.084,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409303,0.0054141634,82.034,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409371,0.0054059636,81.94,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409439,0.0054013533,82.057,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409510,0.0053946177,81.687,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409578,0.0053890358,81.605,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409648,0.0054016656,81.678,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409717,0.0054068694,81.881,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409784,0.0054181472,82.21,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409852,0.0054000389,82.36,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409920,0.0053979714,82.54,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514409987,0.0053937744,82.684,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410055,0.00538713,82.548,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410124,0.0053796261,82.237,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410192,0.0054074954,82.725,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410262,0.0054223795,82.935,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410331,0.005428899,83.12,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410401,0.0054344782,83.022,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410469,0.0054261945,82.764,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410534,0.0054242542,82.798,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410600,0.0054042726,82.539,0.06404305,3.0022549,1.866e-05,0.43570924,20.05182507,312.03805339,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15608166,0.04838463
1514410664,0.0054508353,83.172,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514410729,0.0054355865,82.92,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514410794,0.005436121,83.185,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514410859,0.005443093,83.171,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514410924,0.0054236514,82.883,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514410989,0.0054284395,83.125,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411055,0.0054340136,82.998,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411120,0.005428412,82.692,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411184,0.0054116552,82.239,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411249,0.0054236647,82.282,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411313,0.0054257527,82.617,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411377,0.0054219251,82.651,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411441,0.005408518,82.455,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411506,0.0054065644,82.332,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411570,0.0054105274,82.499,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411637,0.0054045817,82.505,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411701,0.0053759666,81.859,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411766,0.0053872652,82.16,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411832,0.0053863539,82.186,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411897,0.0053553496,81.595,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514411962,0.0053556158,81.625,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412032,0.0053817375,81.973,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412097,0.0053771318,82.032,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412161,0.0053866592,82.536,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412226,0.005395205,82.459,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412292,0.005379836,82.178,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412356,0.005384314,82.243,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412423,0.0053979766,82.602,0.06404305,3.0022549,1.866e-05,0.43570924,20.09077914,313.66420901,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412490,0.005403721,82.707,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412559,0.0053986547,82.3,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412624,0.0053996381,82.301,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412691,0.0054103024,82.55,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412757,0.0053880869,82.329,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412823,0.0053856102,82.222,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412892,0.0053838081,82.16,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514412960,0.0053849404,82.222,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413029,0.0053638398,82.123,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413098,0.0053678251,82.479,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413166,0.0053437966,82.008,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413235,0.0053524814,82.297,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413305,0.0053632967,82.541,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413371,0.0053502082,82.451,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413439,0.0053487306,82.478,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413506,0.0053327168,82.298,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413576,0.005363336,82.815,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413643,0.0053322834,82.369,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413710,0.0053299704,82.434,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413780,0.0053332094,82.583,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413848,0.0053324719,82.352,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413916,0.0053447546,82.674,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514413981,0.0053568906,82.913,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414046,0.0053345143,82.694,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414112,0.0053102845,82.445,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414177,0.005300217,82.368,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414241,0.0052919285,82.28,0.06404305,3.0022549,1.866e-05,0.44297699,20.09077914,314.61052804,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414306,0.0052903022,82.407,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414370,0.0053013892,82.588,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414435,0.0053035157,82.584,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414502,0.0052868315,82.186,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414568,0.0052881443,82.207,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414635,0.0052662617,81.762,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414702,0.005254912,81.265,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414769,0.0052534393,81.248,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414837,0.0052438681,81.08,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414904,0.0052635982,81.576,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514414969,0.0052568949,81.58,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415034,0.005255095,81.622,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415099,0.0052620846,81.64,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415163,0.0052569331,81.44,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415228,0.0052592786,81.33,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415294,0.0052562207,81.388,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415362,0.0052621407,81.488,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415429,0.0052886397,81.856,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415496,0.0053062299,82.02,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415564,0.0053090341,81.778,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415631,0.0053021064,81.623,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415697,0.0053039382,81.717,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
1514415766,0.0053030174,81.706,0.06404305,3.0022549,1.866e-05,0.44552876,20.09077914,316.54381554,9.33587217,1.859e-05,0.01270508,0.24687777,0.01256144,0.17891316,0.55366699,0.15617803,0.04838463
