Time,BTC_total_value,Fiat_total_value,MAX,GRS,BTC,VTC,FTC,DGB,XMY,ETH,ZEC,ZCL,XZC,MUSIC,MONA,ZEN,BTG
1513838387,0.0028024862528526996,47.488,0.06404305,1.55286983,1.866e-05,0.2926917 ,11.84828649       ,150.48647826      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.4742342          ,0.07193011,0.030305290000000002
1513838451,0.0028007174128318003,47.507,0.06404305,1.55286983,1.866e-05,0.2926917 ,11.84828649       ,150.48647826      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.4742342          ,0.07193011,0.030305290000000002
1513838515,0.0027992667609024   ,47.508,0.06404305,1.55286983,1.866e-05,0.2926917 ,11.84828649       ,150.48647826      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.4742342          ,0.07193011,0.030305290000000002
1513838580,0.0027984733654972003,47.479,0.06404305,1.55286983,1.866e-05,0.2926917 ,11.84828649       ,150.48647826      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.4742342          ,0.07193011,0.030305290000000002
1513838650,0.0028027148896158   ,47.587,0.06404305,1.55286983,1.866e-05,0.2926917 ,11.84828649       ,150.48647826      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.4742342          ,0.07193011,0.030305290000000002
1513838716,0.0028118294977135   ,47.725,0.06404305,1.55286983,1.866e-05,0.2926917 ,11.84828649       ,150.48647826      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.4742342          ,0.07193011,0.030305290000000002
1513838782,0.0028138120382082   ,47.771,0.06404305,1.55286983,1.866e-05,0.2926917 ,11.84828649       ,150.48647826      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.4742342          ,0.07193011,0.030305290000000002
1513838847,0.0028360683285927005,48.175,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513838911,0.0028399681038691   ,48.223,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513838975,0.0028523911717168   ,48.464,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839040,0.0028551628594887003,48.552,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839104,0.0028390908794753   ,48.284,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839168,0.0028542208639922005,48.473,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839233,0.0028568987351383006,48.537,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839297,0.0028535898249194003,48.573,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839363,0.0028502878502549003,48.651,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839429,0.0028504073143756996,48.638,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839496,0.0028359350981913   ,48.413,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839561,0.0028400172923711   ,48.472,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839629,0.0028401996993086   ,48.501,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839694,0.0028409352204016997,48.527,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839759,0.0028448323471003   ,48.613,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839823,0.0028463458519172   ,48.687,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839887,0.0028480267054754003,48.712,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513839951,0.0028474401121288   ,48.706,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840017,0.0028379900040789   ,48.562,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840082,0.0028312699312535005,48.419,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840148,0.0028303732982236   ,48.435,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
1513840217,0.0028353958701045   ,48.521,0.06404305,1.55286983,1.866e-05,0.30621433,11.848286490000001,152.65047111      ,3.67074307,1.859e-05,0.00553923           ,0.11394339,0.01256144,0.17891316,0.47963065000000005,0.07193011,0.030305290000000002
